YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR,PS,WS50M,WD50M
2014,9,12,4,11.29,77.25,0,98.38,1.04,180.86
2014,9,12,5,11.47,81.12,0,98.4,1.15,180
2014,9,12,6,11.66,79.56,0,98.44,1.11,175.57
2014,9,12,7,10.62,60.38,0,98.46,0.73,258.21
2014,9,12,8,9.28,43.12,0,98.48,0.93,295.48
2014,9,12,9,8.79,35.62,0,98.49,0.77,278.79
2014,9,12,10,8.48,31.06,0,98.46,1.14,257.3
2014,9,12,11,8.18,27.5,0,98.44,1.83,259.7
2014,9,12,12,7.93,25.38,0,98.42,2.64,266.94
2014,9,12,13,7.81,24.5,0,98.38,3.51,273.96
2014,9,12,14,7.81,24.62,0,98.36,4.28,280.1
2014,9,12,15,7.81,25.62,0,98.34,4.83,285.86
2014,9,12,16,7.87,27.38,0,98.34,5.3,291.08
2014,9,12,17,7.87,30.12,0,98.35,5.79,293.52
2014,9,12,18,7.87,35.75,0,98.37,5.82,292.4
2014,9,12,19,8.18,41.75,0,98.43,5.36,298.4
2014,9,12,20,8.61,47.69,0,98.48,4.6,307.28
2014,9,12,21,9.09,53.38,0,98.51,4.17,316.06
2014,9,12,22,9.46,58.62,0,98.53,3.89,323.41
2014,9,12,23,9.83,63.25,0,98.52,3.72,329.55
2014,9,13,0,10.07,67,0,98.51,3.52,336.9
2014,9,13,1,10.25,70,0,98.49,3.28,347.91
2014,9,13,2,10.25,71.62,0,98.45,3.08,2.18
2014,9,13,3,10.07,72.06,0,98.43,3.01,16.27
2014,9,13,4,9.83,71.38,0,98.41,3,27.3
2014,9,13,5,9.64,71.12,0,98.41,2.98,34.52
2014,9,13,6,9.58,66.06,0,98.42,2.92,38.16
2014,9,13,7,9.7,56.12,0,98.43,2.62,30.32
2014,9,13,8,9.4,41.81,0,98.44,3.66,14.45
2014,9,13,9,8.91,33.56,0,98.42,3.91,5.85
2014,9,13,10,8.67,29.31,0,98.38,3.98,355.61
2014,9,13,11,8.36,26.31,0.01,98.32,4.2,344.67
2014,9,13,12,8.12,24.25,0.01,98.26,4.53,335.11
2014,9,13,13,7.87,23,0,98.21,5.05,327.71
2014,9,13,14,7.57,22.38,0,98.17,5.67,323.46
2014,9,13,15,7.39,22.5,0,98.15,6.27,322.19
2014,9,13,16,7.26,23.56,0,98.14,6.81,322.74
2014,9,13,17,7.26,26.06,0,98.16,7.11,322.01
2014,9,13,18,7.69,32.94,0,98.19,6.9,320
2014,9,13,19,8.42,40.5,0,98.24,6.38,326.49
2014,9,13,20,9.22,48.19,0,98.27,5.74,338.6
2014,9,13,21,10.01,55.19,0,98.28,5.76,357.12
2014,9,13,22,10.44,61.62,0,98.26,5.15,6.53
2014,9,13,23,10.74,67.19,0,98.24,4.58,10.22
2014,9,14,0,10.93,71.38,0,98.22,4.13,10.91
2014,9,14,1,11.11,74.88,0,98.21,3.78,9.52
2014,9,14,2,11.23,78.25,0,98.18,3.57,7.17
2014,9,14,3,11.35,81.44,0,98.16,3.42,5.11
2014,9,14,4,11.41,84.31,0,98.16,3.34,4.83
2014,9,14,5,11.54,87.44,0,98.16,3.28,6.43
2014,9,14,6,11.6,83.44,0,98.17,3.13,10.8
2014,9,14,7,11.41,69.44,0,98.18,3.41,6.98
2014,9,14,8,10.93,53.12,0,98.18,4.03,1.67
2014,9,14,9,10.25,42.25,0,98.18,3.72,355.79
2014,9,14,10,9.58,34.88,0,98.16,3.54,342.68
2014,9,14,11,9.03,30.06,0,98.13,3.81,331.49
2014,9,14,12,8.54,26.94,0,98.09,4.25,323.59
2014,9,14,13,8.18,25.19,0,98.04,4.86,318.13
2014,9,14,14,7.93,24.56,0,98,5.52,315.4
2014,9,14,15,7.81,24.94,0,97.98,6.12,314.95
2014,9,14,16,7.75,26.38,0,97.98,6.52,315.82
2014,9,14,17,7.81,29.25,0,98.01,6.61,314.43
2014,9,14,18,8.12,36.5,0,98.05,6.24,307.42
2014,9,14,19,8.67,43.62,0,98.12,5.72,306.62
2014,9,14,20,9.34,50.69,0,98.16,5.07,314.88
2014,9,14,21,9.95,57.25,0,98.17,4.52,328.42
2014,9,14,22,10.31,62.62,0,98.16,4.11,342.39
2014,9,14,23,10.56,66.62,0,98.15,3.84,351.46
2014,9,15,0,10.62,69.5,0,98.15,3.59,357.01
2014,9,15,1,10.62,71.88,0,98.14,3.36,2.94
2014,9,15,2,10.62,73.94,0,98.12,3.1,9.41
2014,9,15,3,10.62,75.62,0,98.12,2.83,16.34
2014,9,15,4,10.62,76.94,0,98.11,2.54,23.01
2014,9,15,5,10.62,78.44,0,98.12,2.34,28.27
2014,9,15,6,10.62,75,0,98.13,2.22,32.18
2014,9,15,7,10.56,61.88,0,98.16,2.09,8.58
2014,9,15,8,10.07,47.19,0,98.18,2.58,344.2
2014,9,15,9,9.52,38.75,0,98.18,2.58,330.64
2014,9,15,10,9.16,33.38,0,98.16,2.94,315.75
2014,9,15,11,8.79,29.62,0,98.13,3.43,306.11
2014,9,15,12,8.54,27.38,0,98.1,3.98,299.94
2014,9,15,13,8.36,26.38,0,98.07,4.6,296.61
2014,9,15,14,8.36,26.56,0,98.02,5.13,295.55
2014,9,15,15,8.42,27.88,0,97.99,5.5,295.84
2014,9,15,16,8.54,30.38,0,97.97,5.81,296.77
2014,9,15,17,8.73,34.19,0,97.98,6.09,297.32
2014,9,15,18,9.09,42,0,98,5.86,294.51
2014,9,15,19,9.64,49.56,0,98.04,5.46,299.32
2014,9,15,20,10.19,56,0,98.07,4.92,310.62
2014,9,15,21,10.56,61.62,0,98.07,4.32,323.32
2014,9,15,22,10.74,66,0,98.05,3.78,337.67
2014,9,15,23,10.74,68.88,0,98.04,3.32,352.71
2014,9,16,0,10.62,70.12,0,98.03,2.92,6.44
2014,9,16,1,10.44,70.81,0,98.03,2.67,18.22
2014,9,16,2,10.25,71.25,0,98.02,2.42,29.79
2014,9,16,3,10.19,71.88,0,98.02,2.25,37.11
2014,9,16,4,10.13,72.94,0,98.02,2.21,42.14
2014,9,16,5,10.07,74,0,98.03,2.13,44.55
2014,9,16,6,10.01,70.69,0,98.05,2.03,47.03
2014,9,16,7,9.89,57.88,0,98.06,1.73,17.29
2014,9,16,8,9.22,42.69,0,98.06,2.33,347.78
2014,9,16,9,8.61,34.69,0,98.04,2.13,336.17
2014,9,16,10,8.24,30.06,0,97.99,2.29,315.97
2014,9,16,11,7.87,26.81,0,97.96,3.04,301.32
2014,9,16,12,7.69,25.12,0.01,97.94,4.03,294.73
2014,9,16,13,7.69,24.94,0.01,97.92,5.06,292.89
2014,9,16,14,7.75,25.88,0.02,97.88,5.83,293.54
2014,9,16,15,7.87,27.62,0.08,97.86,6.25,295.38
2014,9,16,16,8,30.19,0.05,97.87,6.48,297.43
2014,9,16,17,8.12,33.62,0,97.91,6.46,297.99
2014,9,16,18,8.48,40.75,0,97.93,5.86,294.31
2014,9,16,19,9.03,48.31,0,97.98,5.07,298.22
2014,9,16,20,9.7,55.19,0,98.01,4.15,305.66
2014,9,16,21,10.19,60.88,0,98.02,3.52,314.55
2014,9,16,22,10.56,65.31,0,98.02,3,324.12
2014,9,16,23,10.62,67.5,0,98,2.63,339.68
2014,9,17,0,10.5,67.94,0,97.99,2.36,352.19
2014,9,17,1,10.44,68.44,0,97.97,2.17,358.76
2014,9,17,2,10.38,69.75,0,97.95,2.05,359.78
2014,9,17,3,10.38,71.69,0,97.94,2.02,358
2014,9,17,4,10.38,72.88,0,97.93,2.03,356.69
2014,9,17,5,10.5,75.12,0.01,97.94,1.85,358.55
2014,9,17,6,10.56,74.62,0.01,97.96,1.51,4.76
2014,9,17,7,10.68,67.25,0.07,97.99,1.83,340.56
2014,9,17,8,10.44,58.38,0.18,98.02,2.6,323.06
2014,9,17,9,10.07,52.38,0.29,98.04,2.61,317.67
2014,9,17,10,9.83,48.62,0.33,98.04,2.54,315.25
2014,9,17,11,9.58,45.56,0.32,98.03,2.86,309.91
2014,9,17,12,9.52,43.38,0.38,98,3.47,304.91
2014,9,17,13,9.52,42.44,0.47,97.96,4.22,301.51
2014,9,17,14,9.64,43.38,0.47,97.92,5.04,302.33
2014,9,17,15,9.95,46.56,0.41,97.93,5.67,307.39
2014,9,17,16,10.31,50.81,0.3,97.93,5.92,315.8
2014,9,17,17,10.86,57.62,0.27,97.96,5.51,325.81
2014,9,17,18,11.41,68.5,0.2,97.99,5.2,336.25
2014,9,17,19,11.72,75.62,0.12,98.04,5.24,345.51
2014,9,17,20,11.84,80.44,0.01,98.1,5.22,351.3
2014,9,17,21,11.78,84.44,0.01,98.13,5.05,353.7
2014,9,17,22,11.66,87.56,0,98.15,4.94,356.19
2014,9,17,23,11.47,90,0,98.15,4.79,357.29
2014,9,18,0,11.35,91.56,0,98.16,4.84,357.41
2014,9,18,1,11.23,92.94,0,98.16,4.88,357.8
2014,9,18,2,11.17,94.31,0,98.16,4.9,358.72
2014,9,18,3,11.05,95.62,0,98.18,4.93,359.18
2014,9,18,4,11.05,96.81,0,98.22,4.96,359.01
2014,9,18,5,10.99,98.25,0,98.26,4.98,1.53
2014,9,18,6,11.05,94.06,0,98.31,4.8,6.35
2014,9,18,7,10.86,79.94,0,98.35,5.54,15.47
2014,9,18,8,10.31,63.38,0,98.38,5.65,16.81
2014,9,18,9,9.7,51.44,0,98.38,5.17,11.5
2014,9,18,10,9.28,43.81,0,98.37,5.01,2.14
2014,9,18,11,8.97,39.25,0,98.34,5.27,352.33
2014,9,18,12,8.73,36.44,0.01,98.33,5.73,345.72
2014,9,18,13,8.54,34.94,0.02,98.3,6.26,342.56
2014,9,18,14,8.48,35.06,0.02,98.29,6.77,342.28
2014,9,18,15,8.48,36.75,0.01,98.31,7.28,344.44
2014,9,18,16,8.54,39.94,0,98.35,7.76,349.03
2014,9,18,17,8.61,44.31,0,98.4,8.01,355.02
2014,9,18,18,8.61,50,0,98.46,7.8,357.36
2014,9,18,19,8.61,54.19,0,98.53,7.46,357.72
2014,9,18,20,8.61,57.75,0,98.59,7.39,0.85
2014,9,18,21,8.67,62.06,0,98.62,6.92,4.66
2014,9,18,22,8.79,66.5,0,98.61,6.48,8.04
2014,9,18,23,8.91,70.31,0,98.61,6.15,10.17
2014,9,19,0,8.97,73.62,0,98.63,5.95,10.82
2014,9,19,1,8.97,76.25,0,98.65,5.92,11.18
2014,9,19,2,8.97,78.31,0,98.67,6,11.34
2014,9,19,3,8.85,79.94,0,98.71,6.13,11.7
2014,9,19,4,8.79,81.69,0,98.75,6.22,11.89
2014,9,19,5,8.79,83.44,0,98.79,6.36,13.42
2014,9,19,6,8.73,80.94,0,98.82,6.02,16.34
2014,9,19,7,8.67,67.69,0,98.85,7.06,22.91
2014,9,19,8,8.12,52.06,0,98.88,8.34,27.38
2014,9,19,9,7.63,42.62,0,98.89,8.42,25.9
2014,9,19,10,7.45,37.12,0,98.86,8.35,20.66
2014,9,19,11,7.32,33.38,0,98.84,8.27,14.99
2014,9,19,12,7.14,30.81,0,98.8,8.27,10.17
2014,9,19,13,7.02,29.19,0,98.77,8.31,6.58
2014,9,19,14,7.02,29.06,0,98.74,8.41,3.19
2014,9,19,15,7.08,30.31,0,98.74,8.6,1.51
2014,9,19,16,7.2,32.81,0,98.76,8.79,1.73
2014,9,19,17,7.39,37.19,0,98.78,8.55,3.51
2014,9,19,18,7.57,44.69,0,98.8,7.67,4.03
2014,9,19,19,7.69,49.81,0,98.84,7.31,3.43
2014,9,19,20,7.81,53.56,0,98.9,7.3,1.66
2014,9,19,21,7.93,57.88,0,98.95,7.07,2.85
2014,9,19,22,8.12,62.94,0,98.96,6.57,6.42
2014,9,19,23,8.18,67.62,0,98.93,6.24,12.51
2014,9,20,0,8.3,71.88,0,98.9,6.04,18.95
2014,9,20,1,8.36,75.69,0,98.87,5.85,22.94
2014,9,20,2,8.36,79.44,0,98.87,5.62,22.9
2014,9,20,3,8.42,83.06,0,98.88,5.46,21.06
2014,9,20,4,8.48,86.5,0,98.9,5.4,20.85
2014,9,20,5,8.54,89.75,0,98.94,5.5,22.81
2014,9,20,6,8.61,86.25,0,98.97,5.45,24.73
2014,9,20,7,8.48,71.12,0,99,5.5,29.92
2014,9,20,8,7.75,52.25,0,99,6.63,32.89
2014,9,20,9,6.96,39.94,0,98.98,6.69,29.44
2014,9,20,10,6.16,31,0,98.93,6.74,24.31
2014,9,20,11,5.55,25.12,0,98.86,6.78,19.25
2014,9,20,12,5.07,21.62,0,98.81,6.75,15.1
2014,9,20,13,4.82,19.56,0,98.73,6.71,9.52
2014,9,20,14,4.7,19,0,98.68,6.9,3.7
2014,9,20,15,4.76,19.69,0,98.65,7.22,358.82
2014,9,20,16,4.94,21.69,0,98.64,7.4,356.73
2014,9,20,17,5.25,25.94,0,98.63,6.71,356.53
2014,9,20,18,5.8,37.19,0,98.62,5.9,353.68
2014,9,20,19,5.98,41.75,0,98.64,5.73,352.16
2014,9,20,20,6.16,45.62,0,98.68,5.65,351.09
2014,9,20,21,6.35,49.88,0,98.71,5.35,354.97
2014,9,20,22,6.53,54.06,0,98.69,4.65,5.59
2014,9,20,23,6.65,57.12,0,98.67,4.02,12.79
2014,9,21,0,6.77,59.44,0,98.67,3.65,15.76
2014,9,21,1,6.9,60.5,0,98.65,3.42,23.11
2014,9,21,2,6.9,61,0,98.6,3.09,40.7
2014,9,21,3,6.9,59.94,0,98.56,2.61,55.12
2014,9,21,4,6.84,58.31,0,98.56,2.09,56.73
2014,9,21,5,6.84,58.94,0,98.56,1.87,54.52
2014,9,21,6,6.77,57.62,0,98.56,1.83,54.41
2014,9,21,7,6.71,48.5,0,98.56,1.65,54.27
2014,9,21,8,6.16,35.19,0,98.53,1.89,13.63
2014,9,21,9,5.43,25.75,0,98.49,2.16,0.83
2014,9,21,10,5.37,21.88,0,98.43,2.57,337.65
2014,9,21,11,5.86,21.56,0,98.37,3.14,314.7
2014,9,21,12,6.16,21.38,0,98.3,4.03,298.75
2014,9,21,13,6.41,22.06,0,98.25,5.13,291.91
2014,9,21,14,6.77,23.75,0,98.21,5.99,290.61
2014,9,21,15,7.02,26.19,0,98.18,6.53,292.58
2014,9,21,16,7.2,29.38,0,98.2,6.74,297.49
2014,9,21,17,7.51,34.19,0,98.21,6.07,301.48
2014,9,21,18,8,43.69,0,98.22,5.21,299.76
2014,9,21,19,8.61,50.56,0,98.27,4.71,302.19
2014,9,21,20,9.22,58.38,0,98.3,4.21,306.08
2014,9,21,21,9.7,63.62,0,98.32,3.94,312.27
2014,9,21,22,10.07,68.94,0,98.32,3.52,318.96
2014,9,21,23,10.31,73.75,0,98.3,3.2,326.47
2014,9,22,0,10.44,77.19,0,98.29,3.02,330.92
2014,9,22,1,10.62,80.19,0,98.29,2.89,334.2
2014,9,22,2,10.74,82.81,0,98.27,2.77,338.8
2014,9,22,3,10.8,84.44,0,98.25,2.56,351.57
2014,9,22,4,10.74,85.19,0,98.26,2.35,6.68
2014,9,22,5,10.62,85.44,0,98.27,2.15,30.75
2014,9,22,6,10.38,82.25,0,98.28,2.26,60.77
2014,9,22,7,9.95,66.25,0,98.3,2.05,69.01
2014,9,22,8,9.4,49.12,0,98.31,1.87,22.92
2014,9,22,9,9.34,40.81,0,98.28,2.23,352.35
2014,9,22,10,9.4,36.69,0,98.25,2.67,322.96
2014,9,22,11,9.28,33.44,0,98.2,3.14,304.76
2014,9,22,12,9.16,31.25,0,98.15,3.81,291.15
2014,9,22,13,9.09,30.44,0,98.11,4.64,280.57
2014,9,22,14,9.03,30.81,0,98.08,5.4,273.24
2014,9,22,15,9.03,32.38,0,98.07,5.84,269.16
2014,9,22,16,9.22,35.44,0,98.06,5.36,265.15
2014,9,22,17,9.58,40.88,0,98.06,4.28,259.06
2014,9,22,18,10.07,52.06,0,98.08,3.34,249.19
2014,9,22,19,10.5,57,0,98.12,2.74,233.36
2014,9,22,20,10.93,62.69,0,98.15,2.53,207.44
2014,9,22,21,11.35,68.44,0,98.14,2.94,185.8
2014,9,22,22,11.66,73.5,0,98.13,3.54,173.79
2014,9,22,23,11.78,76.94,0,98.09,4.1,165.43
2014,9,23,0,11.84,78.81,0,98.06,4.65,161.17
2014,9,23,1,11.84,80.44,0,98.04,4.86,163.28
2014,9,23,2,11.96,82.12,0,98.02,5.06,164.87
2014,9,23,3,12.21,83.62,0,97.99,5.44,164.67
2014,9,23,4,12.45,83.88,0,98,5.44,162.61
2014,9,23,5,12.76,87.5,0,97.99,5.74,163.07
2014,9,23,6,13,85.75,0,97.99,5.92,162.95
2014,9,23,7,13.43,78,0,97.99,6.02,170.29
2014,9,23,8,14.47,70.44,0,98,7.6,189.1
2014,9,23,9,13.79,57.75,0,98,8.46,201.85
2014,9,23,10,12.39,46.12,0,97.98,9.49,211.57
2014,9,23,11,10.74,36.38,0,97.94,10.46,216.86
2014,9,23,12,9.58,30.69,0,97.91,11.18,219.13
2014,9,23,13,9.16,29,0,97.88,11.56,220.72
2014,9,23,14,9.09,29.62,0,97.87,11.51,222.99
2014,9,23,15,9.52,33.25,0,97.88,10.93,225.98
2014,9,23,16,10.62,40.56,0,97.91,9.73,227.57
2014,9,23,17,11.9,50.88,0,97.96,8.29,224.92
2014,9,23,18,13,62.75,0.01,98.01,6.52,217.21
2014,9,23,19,13.67,70.81,0.01,98.08,5.06,223.31
2014,9,23,20,14.1,75.81,0.06,98.17,3.99,257.33
2014,9,23,21,13.73,76.38,0.02,98.23,4,297.32
2014,9,23,22,12.51,73.5,0.01,98.27,4.44,337.23
2014,9,23,23,11.17,69.88,0,98.3,5.33,0.34
2014,9,24,0,9.95,67.31,0,98.34,5.82,7.64
2014,9,24,1,8.91,65.38,0,98.37,5.95,8
2014,9,24,2,8.18,64.19,0,98.39,5.74,7.82
2014,9,24,3,7.75,64.12,0,98.42,5.51,7.34
2014,9,24,4,7.51,64.62,0,98.45,5.32,5.99
2014,9,24,5,7.32,65.88,0,98.48,5.14,10.78
2014,9,24,6,7.26,65.62,0,98.53,4.85,17.03
2014,9,24,7,6.71,54.44,0,98.57,4.91,23.46
2014,9,24,8,5.86,39.88,0,98.61,4.53,20.19
2014,9,24,9,5.07,29.44,0,98.64,4.09,9.57
2014,9,24,10,4.52,22.94,0,98.62,3.92,356.11
2014,9,24,11,4.27,19.31,0,98.6,4.12,340.4
2014,9,24,12,4.21,17.69,0,98.56,4.62,328.27
2014,9,24,13,4.27,17.31,0,98.51,5.21,321.15
2014,9,24,14,4.33,17.81,0,98.48,5.89,317.53
2014,9,24,15,4.46,19,0,98.47,6.49,316.95
2014,9,24,16,4.52,21.06,0,98.49,6.71,319.15
2014,9,24,17,4.64,24.44,0,98.51,6.39,320.31
2014,9,24,18,5.07,33.69,0,98.55,5.82,317.99
2014,9,24,19,5.49,40.06,0,98.6,5.3,322.54
2014,9,24,20,5.8,45.44,0,98.63,4.7,330.83
2014,9,24,21,5.98,49.31,0,98.64,4.1,338.77
2014,9,24,22,5.98,52.19,0,98.63,3.57,346.21
2014,9,24,23,5.92,53.44,0,98.61,3.17,355.19
2014,9,25,0,5.86,53.88,0,98.61,2.82,1.75
2014,9,25,1,5.8,54.56,0,98.62,2.66,356.97
2014,9,25,2,5.8,55.69,0,98.62,2.62,357.09
2014,9,25,3,5.8,56.62,0,98.61,2.54,0.71
2014,9,25,4,5.8,58.06,0,98.63,2.48,359.82
2014,9,25,5,5.8,60.06,0,98.62,2.54,2.99
2014,9,25,6,5.8,59.94,0,98.65,2.85,11.86
2014,9,25,7,5.74,49.44,0,98.66,2.6,15.66
2014,9,25,8,5.13,35,0,98.7,3.48,353.69
2014,9,25,9,4.52,26.19,0,98.69,3.97,350.59
2014,9,25,10,4.21,21.38,0,98.69,4.4,342.76
2014,9,25,11,4.09,18.5,0,98.65,4.96,335.9
2014,9,25,12,4.27,18.06,0,98.61,5.31,327.5
2014,9,25,13,4.58,18.88,0,98.55,5.69,319.46
2014,9,25,14,4.82,20.31,0,98.51,6.12,312.93
2014,9,25,15,5.07,22.38,0,98.51,6.5,310.03
2014,9,25,16,5.25,25.12,0,98.51,6.32,310.99
2014,9,25,17,5.49,29.19,0,98.54,5.59,310.97
2014,9,25,18,5.86,38.38,0,98.58,4.98,306.06
2014,9,25,19,6.16,43.38,0,98.62,4.42,308.33
2014,9,25,20,6.41,47.44,0,98.63,3.75,315.68
2014,9,25,21,6.65,50.12,0,98.61,3.13,327.54
2014,9,25,22,6.71,51.94,0,98.58,2.69,346.37
2014,9,25,23,6.71,53.12,0,98.56,2.43,3.88
2014,9,26,0,6.71,52.94,0,98.53,2.16,24.8
2014,9,26,1,6.59,52.5,0,98.5,1.95,48.58
2014,9,26,2,6.47,52.31,0,98.46,1.94,72.88
2014,9,26,3,6.35,52.62,0,98.43,2.03,92.86
2014,9,26,4,6.29,52.44,0,98.41,2.02,108.01
2014,9,26,5,6.23,52.56,0,98.4,2.15,117.68
2014,9,26,6,6.16,51.25,0,98.39,2.45,124.6
2014,9,26,7,6.1,44.94,0,98.38,2.57,129.69
2014,9,26,8,5.98,38.75,0,98.35,2.37,150.82
2014,9,26,9,6.47,36.12,0,98.33,2.78,185
2014,9,26,10,7.57,36.69,0,98.27,3.88,205.27
2014,9,26,11,8.18,35.75,0.01,98.19,4.94,210.82
2014,9,26,12,8.06,33.44,0.01,98.11,6.24,214.84
2014,9,26,13,8.06,33.19,0.05,98.06,7.55,220.09
2014,9,26,14,9.03,39.06,0.08,98.05,8.21,226.7
2014,9,26,15,10.56,48.62,0.09,98.02,8.39,229.16
2014,9,26,16,11.54,56.81,0.1,97.99,8.15,228.5
2014,9,26,17,12.08,64.69,0.15,97.97,7.31,225.74
2014,9,26,18,12.82,75.75,0.3,97.94,6.38,220.43
2014,9,26,19,13.55,82.75,0.32,97.94,5.59,220.92
2014,9,26,20,13.92,87.38,0.67,97.93,4.84,226.44
2014,9,26,21,14.04,90.31,0.63,97.9,4.19,234.18
2014,9,26,22,13.98,92.19,0.77,97.85,3.83,241.24
2014,9,26,23,13.79,93.25,0.85,97.81,3.83,257.98
2014,9,27,0,13.12,93.38,0.79,97.81,4.78,280.74
2014,9,27,1,12.15,92.56,0.62,97.85,5.54,298.08
2014,9,27,2,11.29,92.25,0.49,97.87,5.72,309.63
2014,9,27,3,10.68,92.94,0.22,97.89,5.29,317.21
2014,9,27,4,10.31,94,0.03,97.9,4.73,320.23
2014,9,27,5,10.13,94.56,0.02,97.93,3.98,321.06
2014,9,27,6,9.95,93.25,0.02,97.97,3.64,324.61
2014,9,27,7,9.77,85.81,0.05,98.01,3.67,331.42
2014,9,27,8,9.28,75.56,0.1,98.05,3.49,332.23
2014,9,27,9,8.54,64.31,0.18,98.06,3.35,321.44
2014,9,27,10,7.81,55.38,0.26,98.07,3.42,309.99
2014,9,27,11,7.39,50.62,0.22,98.07,3.64,301.58
2014,9,27,12,7.2,48.94,0.19,98.07,4.14,297.19
2014,9,27,13,7.14,48.88,0.18,98.04,4.81,301.24
2014,9,27,14,7.14,50.56,0.2,98.02,5.53,309.44
2014,9,27,15,7.2,53.19,0.21,98.02,6.15,318.14
2014,9,27,16,7.32,56.12,0.13,98.03,6.56,326.31
2014,9,27,17,7.45,60.44,0.08,98.04,6.26,330.65
2014,9,27,18,7.81,67.75,0.09,98.06,6.22,335.34
2014,9,27,19,8.18,74.19,0.21,98.1,7.47,347.24
2014,9,27,20,8.36,79.69,0.05,98.15,8.43,356.02
2014,9,27,21,8.18,81.81,0.07,98.21,8.8,357.61
2014,9,27,22,8.06,84.06,0.08,98.24,8.33,352.78
2014,9,27,23,8.18,86.94,0.07,98.24,8.28,342.83
2014,9,28,0,8.24,87.12,0.02,98.25,9.36,337.74
2014,9,28,1,8.06,84.62,0.01,98.24,10.39,336.65
2014,9,28,2,7.87,81.5,0.01,98.23,10.72,337.06
2014,9,28,3,7.75,79.06,0.01,98.24,10.57,339.72
2014,9,28,4,7.69,77.81,0.01,98.27,10.24,341.63
2014,9,28,5,7.63,79.31,0.01,98.31,9.79,342.68
2014,9,28,6,7.69,80.75,0.01,98.37,9.49,343.7
2014,9,28,7,7.75,76.38,0.02,98.44,9.79,347.42
2014,9,28,8,7.87,69.19,0.01,98.5,10.93,354.5
2014,9,28,9,7.93,61.06,0.02,98.55,11.65,1.92
2014,9,28,10,7.75,52.94,0.03,98.58,11.78,6.09
2014,9,28,11,7.51,46.56,0.03,98.58,11.57,5.85
2014,9,28,12,7.32,43,0.02,98.58,11.52,4.24
2014,9,28,13,7.2,41.75,0.01,98.58,11.66,4.27
2014,9,28,14,7.14,42.38,0.01,98.61,11.87,5.89
2014,9,28,15,7.14,45.25,0.01,98.68,12.09,8.21
2014,9,28,16,7.26,50,0,98.77,11.99,9.94
2014,9,28,17,7.45,55.5,0,98.85,11.47,10.24
2014,9,28,18,7.75,62.75,0,98.92,10.89,7.96
2014,9,28,19,8.06,69.75,0,99,10.28,6.68
2014,9,28,20,8.3,75.12,0,99.06,9.63,7.03
2014,9,28,21,8.3,77.5,0,99.12,9.49,8.48
2014,9,28,22,8.18,77.81,0,99.15,9.66,10.35
2014,9,28,23,7.93,77,0,99.16,9.49,11.45
2014,9,29,0,7.75,76.81,0,99.16,9.03,12.29
2014,9,29,1,7.69,77.75,0,99.15,8.35,12.59
2014,9,29,2,7.69,79.56,0,99.13,7.93,12.28
2014,9,29,3,7.69,81.62,0,99.12,7.77,12.19
2014,9,29,4,7.75,84,0,99.13,7.43,11.95
2014,9,29,5,7.75,86.94,0,99.14,7.31,12.71
2014,9,29,6,7.75,86.44,0,99.16,7.32,17.2
2014,9,29,7,7.63,74.56,0,99.21,8.03,26.64
2014,9,29,8,7.26,57.81,0,99.23,10.48,39.37
2014,9,29,9,6.84,46.5,0,99.23,10.86,46.22
2014,9,29,10,6.53,38.81,0,99.18,10.49,49.41
2014,9,29,11,6.41,34.06,0,99.15,9.75,49.42
2014,9,29,12,6.29,31.12,0,99.11,9.07,47.37
2014,9,29,13,6.16,29.25,0,99.06,8.67,44.09
2014,9,29,14,6.1,28.5,0,99.02,8.55,40.81
2014,9,29,15,5.98,28.56,0,98.99,8.52,37.82
2014,9,29,16,5.92,29.75,0,99,8.43,35.27
2014,9,29,17,6.16,35.19,0,99.04,7.91,29.73
2014,9,29,18,6.47,45.81,0,99.09,8.18,26.69
2014,9,29,19,6.53,49.38,0,99.14,8.23,30.1
2014,9,29,20,6.65,53.88,0,99.18,7.72,31.55
2014,9,29,21,6.71,58.81,0,99.21,7.27,32.66
2014,9,29,22,6.84,64.44,0,99.21,6.87,33.31
2014,9,29,23,6.96,69.56,0,99.21,6.72,33.67
2014,9,30,0,7.08,73.5,0,99.21,6.82,34.69
2014,9,30,1,7.14,77.31,0,99.2,7.01,37.66
2014,9,30,2,7.2,80.38,0,99.18,7.09,42.05
2014,9,30,3,7.2,83.25,0,99.16,7,45.36
2014,9,30,4,7.2,85.56,0,99.16,6.88,46.66
2014,9,30,5,7.2,87.94,0,99.16,6.79,46.35
2014,9,30,6,7.14,86.56,0,99.15,6.64,46.57
2014,9,30,7,7.08,71.44,0,99.17,5.41,46.05
2014,9,30,8,6.65,53.06,0,99.18,5.89,50.82
2014,9,30,9,5.74,36.12,0,99.16,6.8,53.26
2014,9,30,10,5.07,27.25,0,99.11,6.99,50.03
2014,9,30,11,4.58,22.25,0,99.07,6.95,47.32
2014,9,30,12,4.27,19.38,0,99.02,6.6,44.28
2014,9,30,13,4.15,17.81,0,98.96,6.26,39.73
2014,9,30,14,4.09,17.06,0,98.91,5.98,34.19
2014,9,30,15,3.97,17.06,0,98.88,5.75,27.71
2014,9,30,16,4.03,18.25,0,98.88,5.41,17.47
2014,9,30,17,5.49,31.62,0,98.89,5.14,358.61
2014,9,30,18,5.37,39.06,0,98.92,5.85,351.93
